;producto_id;tipo_produccion_id;idioma_id;anio_publica;titulo;palabras_clave
13311;117430;1;5;2016;Caracterización socio-productiva de sistemas de producción caprina en Córdoba;CARACTERIZACION|MULTIDIMENSIONAL|PRODUCTORES|CAPRINOS
13312;135953;1;4;2016;Temporal and spatial micronutrient changes in managed Nothofagus pumilio in soil forest in Tierra del  Fuego, Argentina;Soil organic|Nothofagus pumilio|micronutrient
13313;135954;1;4;2016;Genome Sequence of Acidovorax avenae Strain T10_61 Associated;ACIDOVORAX AVENAE|GENOMA|SUGARCANE|RED STRIPE
13314;135955;1;5;2016;Desarrolo y madurez de las actividades de un conglomerado de pymes industriales argentinas;USO DE RECURSOS|CADENA DE VALOR|ENFOQUE BASADO EN RECURSOS|PYMES
13315;135956;1;5;2016;Reducción del contenido de fungicidas en músculo de pescado por efecto de la cocción.;Fungicidas clorados |Pescado|Cocción|QuEChERS/GC
13316;135957;1;4;2016;A Fishtail proyectil point from the southern pampean hills, Characato, Córdoba, Argentina.;fishtail projectile points|sierras centrales|argentina
13317;135958;1;4;2016;Servicios ecosistémicos del estuario de Bahía Blanca y el conflicto del dragado: la actividad pesquera y el desarrollo sustentable;ECOSISTEMAS|BAHIA BLANCA|ACCION COLECTIVA
13318;135959;1;5;2016;Servicios ecosistémicos del estuario de Bahía Blanca y el conflicto del dragado;AUTO ORGANIZACIÓN|SUSTENTABILIDAD|ESTUARIO DE BAHÍA BLANCA|DRAGADO|POLO INDUSTRIAL
13319;135960;1;5;2016;Decisiones de financiamiento en pymes: ¿existen diferencias en función del tamaño  y la forma legal?;FORMA LEGAL|RESPONSABILIDAD LIMITADA|TAMAÑO|DECISIONES DE FINANCIAMIENTO
13320;135961;1;4;2016;A time-series analysis of therapeutic alliance, interventions, and change in an evidence-based single-case study: Evidence for establishing change mechanisms in psychotherapy.;therapeutic alliance|interventions|mechanism of change |change
13321;135962;1;4;2016;Optimal Unemployment Benefits in the Presence of Informal Labor Markets;Unemployment Insurance|Severance Payments|Regression discontinuity
13322;135963;1;4;2016;Optimal Unemployment Benefits in Informal Labor Markets;Unemployment insurance|Severance payments|Regression discontinuity
13323;135964;1;5;2016;Vinculación de las referencias altimétricas utilizadas en las cartas náuticas con el elipsoide WGS84 para el Río de la Plata;Referencias altimétricas|Nivel de Reducción de Sondajes|Elipsoide WGS84|Río de la Plata|Nivel Medio del Mar
13324;135965;1;4;2016;Simultaneous determination of two unknown thermal coefficients through a mushy zone model with an overspecified convective boundary condition;PHASE CHANGE|CONVECTIVE CONDITION|LAMÉ-CLAPEYRON-STEFAN PROBLEM|MUSHY ZONE|UNKNOWN THERMAL COEFFICIENTS
13325;135966;1;4;2016;Simultaneous determination of the two unknown thermal coefficients through a mushy zone model with an over-specified convective boundary condition;Unknown thermal coeffcients|Mushy region
13326;135968;1;4;2016;A Possible Phenomenon of Persistence in Pseudomonas aeruginosa Treated with Methylene Blue and Red Light;Planktonic Pseudomonas aeruginosa
13327;135969;1;4;2016;A possible phenom of persistence in Pseudomonas aeruginosa treated with methylene blue and red light;PSEUDOMONAS|PERSISTENCIA|TERAPIA FOTODIMÁMICA|AZUL DE METILENO
13328;135970;1;5;2016;El riesgo psicosocial d fosilización en el uso laboral del inglés no nativo en tecnólogos de informática y tecnología de Argentina;BILINGÜISMO|COGNICIÓN|ETAPA DE LA LENGUA|APRENDIZAJE|SALUD EN EL TRABAJO
13329;135971;1;5;2016;El riesgo psicosocial de fosilización en el uso laboral del inglés no nativo en tecnólogos de informática y tecnología de Argentina.;BILINGÜISMO|COGNICIÓN|SALUD|LABORAL
13330;135972;1;4;2016;Has the quality of teaching and learning processes improved with the implementation of an external quality assurance system by the State?;Higher Education|Teaching and Learning|Quallity Assurance
13331;135973;1;4;2016;Has the quality of teaching and learning processes improved with de imlementation of quality assurance processes coordinated by the State?;HIGHER EDUCATION|TEACHING AND LEARNING|QUALITY ASSURANCE
13332;135974;1;5;2016;El Jardín Medicinal;Jardin Medicinal|Saberes Tradicionales|Comunidad|Salud Integral
13333;135975;1;5;2016;JARDIN MEDICINAL;JARDIN MEDICINAL |PRACTICAS Y SABERES |EXTENSION |INTERCAMBIO
13334;135976;1;5;2016;Las formas de nombrar las diferencias en el aprender de los alumnos/as. Entre la experiencia escolar cotidiana y las políticas de integración y de inclusión educativa;problemas de aprendizaje|formas de nominar|educaicon especial
13335;135977;1;5;2016;Las formas de nombrar las diferencias en el aprender de los alumnos. Entre la experiencia escolar cotidiana y las politicas de inclusion educativa;PROBLEMAS DE APRENDIZAJE|FORMAS DE NOMINAR|EDUCACION ESPECIAL
13336;135978;1;5;2016;Comentario a la Resolución 3541 (I.O.M.A.);DERECHO|SALUD SEXUAL|REPRODUCTIVA
13337;135979;1;4;2016;Catabolic Response Profiles, Catabolic Uniformity and Richness as Microbiological Indicators in a Soil of Pergamino, Buenos Aires Province, with and without Previous Application of Glyphosate;Glyphosate|Catabolic Response Profiles|Catabolic Uniformity and Richness
13338;135980;1;4;2016;Catabolic response profiles and catabolic uniformity and richness  as microbiological indicators in a soil of Pergamino, Buenos Aires province, with and without previous application of glyphosate;glyphosate|enzymes|soil|microorganisms
13339;135981;1;4;2016;VIP treatment prevents embryo resorption modulating maternal macrophage efferocytosis and their activation profile in the CBAxDBA resorption prone model.;VIP|maternal Tolerance
13340;135982;1;4;2016;Integrating packing and distribution problems and optimization through mathematical programming;BIN PACKING PROBLEM|CAPACITATED VEHICLE ROUTING PROBLEM WITH TIME WINDOWS|LOGISTICS|OPTIMIZATION
13341;135983;1;4;2016;Improving risk strati cation of patients with childhood acute lymphoblastic leukemia: Glutathione-S-Transferases polymorphisms are associated with increased risk of relapse;GLUTATHION-S-TRANSFERASA|ACUTE|LEUKEMIA|POLYMPRPHISM
13342;135984;1;5;2016;Una perspectiva arqueológica a los modos del comer en el predio mercedario;Arqueología Histórica|Predio Mercedario|Modos del comer
13343;135985;1;4;2016;Role of capping agent in the interaction of hydrophilic Ag nanoparticles with DMPC as a model biomembrane;DMPC|Silver nanoparticles|TEM
13344;135986;1;4;2016;PRELIMINARY ASSESSMENT OF IN VIVO SAFETY OF POTENTIALLY PROBIOTIC LACTIC ACID BACTERIA FOR AMERICAN BULLFROG CULTURE;LACTIC ACID BACTERIA|BULLFROG|MORPHOLOGICAL STUDIES|RANICULTURE
13345;135987;1;5;2016;La faja de cizalla dúctil doble-vergente del noroeste de la Sierra de Velasco, Argentina: Deformación de la corteza media durante la Orogenia Famatiniana;ESTRUCTURA|CINEMÁTICA|METAMORFISMO|FAJA DE CIZALLA SEÑOR DE LA PUNTA-EL CANTADERO|SIERRAS PAMPEANAS|PALEOZOICO TEMPRANO
13346;135988;1;5;2016;Estudio sobre alfabetización en la Facultad de Ciencias Veterinarias de la Universidad Nacional de La Plata;Alfabetización académica|Lectura|Escritura|Medicina Veterinaria
13347;135989;1;4;2016;The Relationship between Parental Variables, Empathy and Prosocial-Flow with Prosocial Behavior toward Strangers, Friends, and Family;Parental Stype|Empathy|Prosocial-Flow|Prosocial Behavior
13348;135990;1;4;2016;The Relationship between Parental Variables, Empathy and Prosocial-Flow with;EMPHATY|PROSOCIAL FLOW|AUTHORITATIVE PARENTAL STYLE|PARENTAL CHALLENGE|PROSOCIAL BEHAVIOR
13349;135991;1;4;2016;SPHINGOSINE-1 PHOSPHATE: A NEW MODULATOR OF TUMOR MICROENVIRONMENT;Sphingosine-1-phosphate| tumor microenvironment| inflammation| metastasis
13350;135992;1;4;2016;Exposure to Inorganic Arsenic Is Associated with Increased Mitochondrial DNA Copy Number and Longer Telomere Length in Peripheral Blood;Arsenic|Mitochondrial DNA Copy Number|Telomere Length|Skin cancer
13351;135993;1;4;2016;How are we today? Quality of urban life in Argentina. First contributions from the Households Permanent Survey of Argentina (2003-2012);CALIDAD DE VIDA|AGLOMERADOS URBANOS|ENCUESTA PERMANENTE DE HOGARES|ARGENTINA
13352;135994;1;4;2016;How are you today? Quality of Urban Life in Argentina. First contributios from the households permanent survey (2003-2012);quality of liffe|urban|Argentine|territorial
13353;135995;1;5;2016;La otra juventud radicalizada: el anticomunismo en Argentina y Chile (1959-1973);JUVENTUD|ANTICOMUNISMO|ARGENTINA|CHILE
13354;135996;1;4;2016;Using AWS EC2 as Test-Bed infrastructure in the I/O system configuration for HPC applications;CLOUD COMPUTING
13355;135997;1;4;2016;Using AWS EC2 as Test-Bed infrastructure for I/O configuration for HPC applications;Simulación|Cloud Computing|E/S Paralela
13356;135998;1;4;2016;Search for supersymmetry at $\sqrt{s}=13$  TeV in final states with jets and two same-sign leptons or three leptons with the ATLAS detector;ATLAS|LHC
13357;135999;1;5;2016;DIVERSIDAD DE esCARABAEIDOS EN CINCO LOCALIDADES DEL NOROESTE DE LA PROVINCIA DE BUENOS AI;suelo|gusanos blancos
13358;136000;1;5;2016;LAS MIGRACIONES Y LA SALUD BUCAL EN EL MARCO DE LA SALUD GLOBAL.;Migraciones|Salud bucal|Salud global
13359;136001;1;5;2016;USO RESPONSABLE DE BIODIVERSIDAD: REVISANDO EL MODELO;RECREACION|TURISMO|BIODIVERSIDAD|CONSERVACION
13360;136002;1;5;2016;Uso Responsable de biodiversidad. Revisando el modelo recreación y turismo en conservación;TURISMO|RECREACIÓN|CONSERVACIÓN|BIODIVERSIDAD
13361;136003;1;5;2016;Aportes a la biología de Gymnotus omarorum (Teleostei) de la Laguna Blanca, Parque Nacional Río Pilcomayo, Formosa: estado de condición, desarrollo gonadal y temporada reproductiva;PESQUERÍAS CONTINETALES|DESARROLLO GONADAL|TIPO DE DESOVE|TEMPORADA REPRODUCTIVA
13362;136004;1;4;2016;Assessment of a fisheries legal framework for potential development of an ecosystem approach to fisheries management in large rivers;Argentina|large floodplain rivers|Parana River|small-scale fisheries
13363;136005;1;4;2016;Assessment of fisheries legal framework for potential development of an ecosystem approach to fisheries management in large rivers.;Argentina|Large flooplain rivers|Parana River|Small scale fisheries
13364;136006;1;5;2016;Ciencia, arte y representación en Los derrotados de Pablo Montoya;FOTOGRAFIA|BIOGRAFIA|REPRESENTACION|HERBARIO
13365;136007;1;5;2016;Ciencia, arte y representación en Los derrotados de Pablo Montoya (en proceso de evaluación. Enviado en abril de 2016);FOTOGRAFIA|BIOGRAFIA|REPRESENTACION|HERBARIO
13366;136008;1;4;2016;Color Discrimination Is Affected by Modulation of Luminance Noise in Pseudoisochromatic Stimuli;color vision|pseudoisochromatic stimulus|color-luminance interaction|Cambridge Color Test|color discrimination thresholds|reaction time
13367;136009;1;4;2016;Colour discrimination is affected by modulation of  luminance noise in pseudoisochromatic stimuli;Vision de color|Anomalias cromaticas|Psicofisica
13368;136010;1;4;2016;Resiliency, Professionalization and Identity. A Study in Relation to Achievement at University at the Light of a New Paradigm: The Spiral Three Dimensional of Sens.;Achievement at University |Professionalization|Identity|The Spiral Three Dimensional of Sense
13369;136011;1;4;2016;Resiliency, Professionalisation and Identity. A Study in relation to Achievement at University at the Light of a New Paradigm: the Spiral of Three Dimensional of Sens.;RESILIENCIA
13370;136012;1;5;2016;Responsabilidad Social Empresaria (RSE) en debate:  Investigación, docencia y prácticas en conflicto;RSE|Lógica Social y Económica en la Empresa |RSE y Estrategia|Funcionalismo de la RSE
13371;136013;1;5;2016;Usos y aplicaciones de la Inmunohistoquímica con el anticuerpo anti-ghrelina para el estudio de la pulpa dentaria;ANTICUERPO MONOCLONAL/POLICLONAL|GHRELINA|INMUNOHISTOQUÍMICA|ODONTOBLASTO
13372;136014;1;5;2016;Uso y Aplicaciones de la Inmunohistoquímica (IHQ) con el Anticuerpo Anti-Ghrelina para el estudio de la pulpa dentaria;ANTICUERPO MONOCLONAL POLICLONAL|GHRELINA|INMUNOHISTOQUIMICA|ODONTOBLASTO|INMUNOLOCALIZACIÓN
13373;136015;1;5;2016;Enfermedad de Chagas en Argentina. ?Registro Nacional de enfermedad  de Chagas de la Federación Argentina de Cardiología?. Estudio RENECH Chagas Disease in Argentina.	'National Registry of Chagas Disease of the  ?Federación Argentina de Cardiología?'. REN;ENFERMEDAD DE CHAGAS
13374;136016;1;5;2016;Estudio comparativo in vitro de diferentes metodos de profilixis y acondicionamiento del esmalte en la capacidad de adhesión de un sellador de fosas y fisuras;salladores de fosas y fisuras|adhesión|profilaxis|esmalte dental
13375;136017;1;5;2016;Estudio Comparativo de Diferentes Métodos de Profilaxis y Acondicionamiento del Esmalte en la Capacidad de Adhesión de un Sellador de Fosas y Fisuras.;Selladores de fosas y fisuras|profilaxis|adhesión|esmalte dental
13376;136018;1;5;2016;Relaciones entre el conocimiento conceptual y el procedimental en el aprendizaje de las fracciones. Relationships between conceptual and procedural knowledge in fractions learning.;Aprendizaje matemático|Fracciones|Conocimiento conceptual|Conocimiento procedimental|Niños
13377;136019;1;5;2016;Estudio comparativo de la fase temprana de artritis experimental en tres modelos de ratas.;OSTEOARTRITIS|MODELO ANIMAL|RATA|INFLAMACIÓN
13378;136020;1;5;2016;ESTUDIOS COMPARATIVO DE LA FASE TEMPRANA DE ARTRITIS EXPERIMENTAL EN TRES MODELOS DE RATAS.;artritis|modelos|reumatologia|murino
13379;136021;1;5;2016;Genealogías de resistencia performática: Primeros avances de una investigación sobre teatro y derechos humanos;Memoria Social |Derechos Humanos|Teatro Independiente
13380;136022;1;5;2016;Genealogías de la resistencia performática: primeros avances de una investigación sobre teatro y derechos humanos;TEATRO POLÍTICO|MEMORIA|DERECHOS HUMANOS
13381;136023;1;5;2016;Interface Móvil para el Sitio Web de la UACO;Accesibilidad|Usabilidad|Diseño centrado en el usuario|Web móvil
13382;136024;1;5;2016;Interface Móvil para el Sitio Web de la UACO: Un Prototipo Centrado en el Usuario;ACCESSIBILIDAD|USABILIDAD|DISEÑO CENTRADO EN EL USUARIO|WEB MÓVIL
13383;136025;1;5;2016;El lenguaje de la física: La información contenida en los conceptos métricos;CONCEPTOS MÉTRICOS|LENGUAJE SIMBÓLICO|ENUNCIADO DE LA FÍSICA
13384;136026;1;5;2016;El lenguaje de la física: la importancia de la información contenida en los conceptos métricos;CONCEPTOS MÉTRICOS|LENGUAJE SIMBÓLICO|ENUNCIADOS DE LA FÍSICA|MAGNITUDES
13385;136028;1;5;2016;Comentario Ley 14.788 - Buenos Aires;DERECHO|SALUD|PLANIFICACIÓN FAMILIAR
13386;136029;1;4;2016;Search for Minimal Supersymmetric Standard Model Higgs bosons $H/A$ and for a $Z^{\prime}$ boson in the $\tau \tau$ final state produced in $pp$ collisions at $\sqrt{s}=13$ TeV with the ATLAS Detector;ATLAS|LHC|SUSY
13387;136030;1;5;2016;Desarrollo de la competencia en análisis didáctico de profesores a través del diseño de tareas;DISEÑO DE TAREAS|ANALISIS DIDACTICO|COMPETENCIAS PROFESIONALES|FORMACION DE PROFESORES
13388;136031;1;5;2016;?	Desarrollo de la competencia en análisis didáctico de formadores de futuros profesores de matemática a través del diseño de tareas;DISEÑO DE TAREAS|ANALISIS DIDACTICO|COMPETENCIAS PROFESIONALES|FORMACION DE PROFESORES
13389;136032;1;5;2016;Técnicas de reproducción humana asistida y responsabilidad civil;RESPONSABILIDAD|CIVIL|ASISTIDA|REPRODUCCION
13390;136033;1;5;2016;Técnicas de reproducción humana asistida y responsabilidad civil: un cruce contemporáneo a la luz de dos casos paradigmáticos;DERECHO DE LAS FAMILIAS|TÉCNICAS DE REPRODUCCIÓN HUMANA ASISTIDA|BIOÉTICA
13391;136034;1;5;2016;Entrevista a Ricardo Sargiotti;Arquitectura en Latinoamérica|Regionalismo|Identidad|Experimentacion|Forma estructural
13392;136035;1;5;2016;Entrevista a Mario Sabugo;historia de la arquitectura|investigación|universidad
13393;136036;1;5;2016;Programa 'Redes Epistémicas. Enlaces entre el conocimiento y la toma de decisiones políticas?.;redes epistemicas|ciencia-politica|programa de investigacion
13394;136037;1;5;2016;PROGRAMA REDES ESPISTÉMICAS. ENLACES ENTRE EL CONOCIMIENTO Y LA TOMA DE DECISIONES POLÍTICAS (REDES);Investigación|Redes
13395;136038;1;5;2016;Petrología, termobarometría y geoquímica de las rocas anatécticas del sector norte de la Sierra de Valle Fértil, San Juan;migmatitas|geoquímica|estimaciones de P T|Valle Fértil
13396;136039;1;4;2016;-	Deletions of A44L, A46R and C12L Vaccinia Virus genes from the MVA genome improved the vector immunogenicity by modifying the innate immune response generating enhanced and optimized specific T-cell responses.;MVA|vaccine|T-cell response
13397;136040;1;5;2016;Simulación numérica del despegado Fibra-matriz utilizando una ley cohesiva acoplada;MECANICA DE FRACTURA|MED|LEY COHESIVA
13398;136041;1;5;2016;Simulación numérica del despegado una ley cohesiva acoplada;ENSAYO DE EXTRACCION DE FIBRA|MODELO DE ZONA COHESIVA|METODO DE LOS ELEMENTOS DISCRETOS
13399;136042;1;4;2016;The effect of the protein corona on the colloidal stability and reactivity of LDH-based nanocarriers.;layered double hydroxide |nanoparticles|protein corona
13400;136043;1;5;2016;Relaciones paleoflorísticas del Mioceno?Plioceno del norte argentino. Publicación Electrónica de la Asociación Paleontológica Argentina;Paleovegetación|Paleoambiente.|Neógeno|Norte de Argentina
13401;136044;1;5;2016;Aplicación de redes neuronales artificiales: Predicción de la aptitud al descascarado de granos de girasol.;Redes Neuronales Artificiales (RNA)|aptitud al descascarado|granos de girasol
13402;136045;1;4;2016;Sterol metabolism in the filasterean Capsaspora owczarzaki has features that resemble both fungi and animals;Capsaspora|sterol metabolism|transcriptional regulation|opisthokonts|cholesterol|ergosterol
13403;136046;1;4;2016;Sterols metabolism in the filasterean Capsaspora owczarzaki has features that resemble both fungi and animals;esteroles|protozoos|metabolismo
13404;136047;1;6;2016;Le Systéme de conduite Ramé a Mendoza: La Vigne construite autour d'une machine a vendanger simple;VITICULTURA|CONDUCCIÓN|RAME|MECANIZACIÓN
13405;136048;1;5;2016;Cultivos de cobertura y su relación con la intercepción de la radiación fotosintéticamente activa y la materia seca aérea de las malezas;recursos aéreos|interferencia|manejo de malezas|capacidad supresiva
13406;136049;1;4;2016;New forms of volunteerism in Public Health. Professionalization processes in complementary and alternative medicine field;COMPLEMENTARY AND ALTERNATIVE MEDICINE|PUBLIC HEALTH|VOLUNTEERISM|ARGENTINE
13407;136050;1;4;2016;Forms of Volunteerism in Public Health. Professionalization Processes in Complementary and Alternative Medicine Field.;Complementary and Alternative Medicines |Public Health|Workshops|Volunteerism
13408;136051;1;5;2016;Transformaciones recientes en el proceso de trabajo en la producción agraria pampeana: límites y potencialidades del proceso de 'sojización';PROCESO DE TRABAJO AGRARIO|REVOLUCION BIOTECNOLOGICA|FITOSANITARIOS|SIEMBRA DIRECTA
13409;136053;1;5;2016;Identificación y Caracterización Epidemiológica de artículos de revisión d efectos adversos en la atención Sanitaria publicados en idioma español.;EFECTOS ADVERSOS|REVISIÓN|REVISIÓN SISTEMÁTICA|METAÁNALISIS|ESPAÑOL
13410;136054;1;5;2016;Fiabilidad de un sistema de categorías de situaciones estresantes y análisis diferencial en población adulta de Buenos Aires, Argentina;EVALUACIÓN PSICOLÓGICA|SISTEMA DE CATEGORÍAS DE SITUACIONES ESTRESANTES|AFRONTAMIENTO
13411;136055;1;4;2016;Non-surgical therapy in generalized aggressive periodontitis: analysis of clinical parameters and the microbiological compositions of periodontal pockets during treatment;periodontitis agresiva|tratamiento periodontal |bacterias periodontales
13412;136056;1;5;2016;APOPTOSIS Y LIQUEN PLANO ORAL;LIQUEN|MALIGNIZACIÓN|MARCADORES APOPTÓTICOS.
13413;136057;1;5;2016;APOPTOSIS Y LIQUEN PLANO ORAL. REVISIÓN DE LA LITERATURA;liquen,| malignización, |marcadores apoptóticos.
13414;136058;1;5;2016;LOS MEDIOS DE COMUNICACIÓN ELECTRONICOS EN LA RECONSTRUCCION DE LA IMAGEN TURÍSTICA. CASO: VILLA LA ANGOSTURA (VLA);crisis |destino turístico|imagen
13415;136059;1;5;2016;Los medios de comunicación en la reconstrucción de la imagen turística. Destino Villa La Angostura;crisis|destinos turísticos|imagen
13416;136060;1;4;2016;Intelligent Chatter Bot for Juridical Advice;Computational Linguistic|Linguistic Reasoning|Natural Language Processing|Chatterbot
13417;136061;1;4;2016;Reducing Glucose Variability Due to Meals and Postprandial Exercise in T1DM Using Switched LPV Control: In Silico Studies;LINEAR PARAMETER-VARYING CONTROL|POSTPRANDIAL PHYSICAL ACTIVITY|SWITCHED SYSTEMS|TYPE 1 DIABETES MELLITUS
13418;136062;1;4;2016;Reducing Glucose Variability Due to Meals and Exercise in T1DM Using Switched LPV Control;LPV control|postprandial physical activity|switched systems|type 1 diabetes mellitus
13419;136063;1;5;2016;Impacto del volcanismo y glaciarismo holocénicos en el poblamiento humano de la cordillera sur de Mendoza (Argentina): una perspectiva geoarqueológica;GEOARQUEOLOGÍA|VOLCANISMO|POBLACION|MENDOZA
13420;136064;1;5;2016;Impacto del volcanismo y glaciarismo holocénicos sobre el proceso de poblamiento humano de la cordillera sur de la provincia de Mendoza (Argentina): una perspectiva geoarqueológica;Volcanismo|Geoarqueologia|Poblamiento|Cordillera
13421;136065;1;5;2016;Estabilidad Asintótica de ciertos Sistemas de Ecuaciones Diferenciales Impulsivas;ESTABILIDAD|ASINTOTICA|MATRICES|IMPULSOS
13422;136066;1;5;2016;Estabilidad de ciertos Sistemas de Ecuaciones Diferenciales Impulsivas;Sistemas Impulsivos|Estabilidad|Descomposición en Valores Singulares
13423;136067;1;4;2016;Zooming out from archaeological discontinuities: The meaning of mid-Holocene temporal troughs in South American Deserts;SOUTH AMERICAN DESERTS|MID-HOLOCENE DISCONTINUITIES|RADIOCARBON DATABASES|HUMAN DEMOGRAPHY
13424;136068;1;5;2016;Epidemiología  de la Brucelosis caprina y ovina en la provincia de Formosa Argentina;Brucelosis |Formosa|PCR
13425;136069;1;5;2016;Epidemiology of caprine and ovine brucellosis in Formosa province, Argentina;ARGENTINA|BRUCELLA MELITENSIS BV 1|BRUCELLOSIS|BRUCELOSIS|CFT|MELITENSIS BV1|CAPRINOS|GOATS|OVINOS|SHEEP
13426;136070;1;4;2016;Heat Shock Proteins signaling in photodynamic therapy context: autophagy, apoptosis and immunogenic cell death;PHOTODYNAMIC THERAPY|CANCER|HEAT SHOCK PROTEINS
13427;136071;1;5;2016;Glicoconjugados del ovario de Genypterus blacodes y su importancia en la biología reproductiva;GENYPTERUS BLACODES|OVARIO|ESTRATEGIAS REPRODUCTIVAS|GLICOCONJUGADOS
13428;136072;1;5;2016;Análisis Comparativo de la Geometría de la Sección Transversal de Tibias de Restos Humanos de Patagonia Austral y Centro-Norte de Mendoza.;patagonia austral|centro norte de mendoza|paleodieta|biomecanica
13429;136073;1;5;2016;Análisis comparativo de DEM generados a partir de distintas fuentes de datos. Cuenca del arroyo Sauce Corto, Sistema de Ventania, Argentina;DTM|DSM|ASTER|SRTM|CUENCA DEL ARROYO SAUCE CORTO
13430;136074;1;5;2016;Nuevos análisis polínicos y sus implicancias arqueológicas durante la Pequeña Edad de Hielo en la Puna;PEQUEÑA EDAD DE HIELO |ARQUEOLOGÍA|POLEN|SEDIMENTOLOGÍA|PUNA SECA ARGENTINA
13431;136075;1;4;2016;Social Innovation Chain: From a Brucellosis Nanovaccine to Social Inclusion in Patagonia;Social Innovation|Social Inclusion|Nanovaccine|Brucellosis|Rural Poverty
13432;136076;1;4;2016;Social Innovation Chains. A Nanovaccine as a Case of Social Inclusion;INNOVACION|INCLUSION|NANOVACCINE
13433;136077;1;5;2016;Innovaciones tecnológicas en ?redes eléctricas inteligentes?: políticas públicas y experiencias locales en Argentina;réseaux électriques intelligents| technologies de l?information|énergie| politiques publiques Argentine
13434;136078;1;5;2016;Innovaciones tecnológicas y políticas públicas: las redes eléctricas inteligentes en Argentina;REDES ELÉCTRICAS INTELIGENTES|TECNOLOGÍAS DE INFORMACIÓN|ENERGÍA|POLÍTICAS PÚBLICAS
13435;136079;1;5;2016;Desempeño de los puntajes APACHE II y SAPS II para calcular la razón de mortalidad estandarizada en una Unidad de Cuidados Intensivos polivalente de la Argentina;APACHE|Mortalidad|Terapia Intensiva|Indicadores de calidad
13436;136080;1;5;2016;Rendimiento y estabilidad de híbridos de maíz. Análisis de los resultados de la red de maíz de primera y de segunda centro-sur de Santa Fe. Campaña 2014-15;RENDIMIENTO|ESTABILIDAD|MAÍZ
13437;136081;1;5;2016;Rendimiento y estabilidad de híbridos comerciales de maíz en fecha de primera. Resultados de la Red de INTA Oliveros Campaña 2015-16;MAÍZ|RENDIMIENTO|ESTABILIDAD|AMBIENTE
13438;136082;1;5;2016;Los ciclos de América Latina;América Latina|Política|Democracia
13439;136083;1;5;2016;Los pliegues de América Latina;AMERICA LATINA|IDENTIDAD|PRODUCCION SIMBOLICA
13440;136084;1;5;2016;EVALUACION RX DE LA ERUPCION DENTARIA PERMANENTE EN INDIVIDUOS DE 4 A 14 AÑOS;ERUPCION|DENTARIA|PERMANENTES|RADIOGRAFIA
13441;136086;1;5;2016;2º Premio ?Concurso Nacional de Anteproyectos para la relocalización de 200 viviendas sobre el Riachuelo- Barrio Orma.;CONCURSO|VIVIENDA|RIACHUELO
13442;136087;1;5;2016;Concurso Nacional de Anteproyectos para la relocalización de viviendas sobre el Riachuelo ? Barrio Orma;CONCURSO|VIVIENDAS|RIACHUELO
13443;136088;1;5;2016;Enfermedades hereditarias del caballo (Equus caballus);enfermedades|hereditarias|caballo
13444;136089;1;5;2016;Enfermedades hereditarias del perro;enfermedades |hereditarias |perro
13445;136090;1;5;2016;El rol de las Agencias de Desarrollo Regional en el desarrollo económico-territorial;agencias|gobernanza|territorio|desarrollo|planificación
13446;136091;1;5;2016;El rol de las Agencias de Desarrollo Regional en el desarrollo económico-territorial Discusión teórica y comparación de experiencias entre el País Vasco (España) y Argentina;Agencias|Gobernanza| Territorio|Desarrollo
13447;136092;1;5;2016;Responsabilidad social de las organizaciones (RSO): una mirada en Villa María;RESPONSABILIDAD|SOCIAL|ORGANIZACIONAL
13448;136093;1;5;2016;Primeras evidencias de macrorrestos de Prunus persica hacia fines del siglo XIX y principios del XX en el sitio arqueológico Cueva El Abra, provincia de Buenos Aires, Argentina;MACRORRESTOS VEGETALES|PRUNUS PERSICA|CUEVA EL ABRA|BUENOS AIRES
13449;136094;1;5;2016;Primeras evidencias de macrorestos paleoetnobotánicos de Prunus persica hacia fines del siglo XIX y principios del XX. en el sitio arqueológico Cueva El Abra, provincia de Buenos Aires, Argentina.;"Vegetable macroremains; |Prunus persica; |Cueva El Abra archaeological site; |Buenos Aires"
13450;136095;1;4;2016;"AKT/GSK3&#946; signaling pathway is critically involved in human pluripotent stem cell survival.";HUMAN PLURIPOTENT CELLS|AKT SIGNALLING|VIABILITY
13451;136096;1;5;2016;De la identidad a la difernecia. Althusser y la causalidad estructural;Althusser|Sobredeterminación|Estructuralismo|Ontología diferencial
13452;136097;1;5;2016;Masdar, la ciudad del Futuro. Entre la sustentabilidad y la espectacularidad.;Ciudad|Sustentabilidad|Futurista|Energía
13453;136098;1;4;2016;Anthelmintic resistance in grazing cattle in Argentina - An update;ANTHELMINTIC RESISTANCE|GASTROINTESTINAL NEMATODES|GRAZING CATTLE |ARGENTINA
13454;136099;1;4;2016;Anthelmintic resistance in equine nematodes in Argentina;ANTHELMINTIC |RESISTANCE|EQUINES|ARGENTINA
13455;136100;1;5;2016;Dossier: Políticas del castigo en la Argentina. Estado y regímenes penitenciarios;PRISIONES|ARGENTINA|HISTORIOGRAFÍA|REFORMA
13456;136101;1;4;2016;Basal Sauropodomorpha of Gondwana;Sauropodomorpha|Triassic|JURASSIC|Gondwana
13457;136102;1;4;2016;Basal Sauropodomorpha (Dinosauria, Saurischia) of Gondwana;SAUROPODOMORPHA|DIVERSITY|GONDWANA|EVOLUTION
13458;136103;1;4;2016;Direct analysis of the regional agro-industrial wastes cobustion;agroindustria waste|conbustion|kynetic model|thermogravimetric analysis
