persona_id;anio;sexo_id;edad;maximo_grado_academico_id;disciplina_maximo_grado_academico_id;disciplina_titulo_grado_id;disciplina_experticia_id;tipo_personal_id;producciones_ult_anio;producciones_ult_2_anios;producciones_ult_3_anios;producciones_ult_4_anios;institucion_trabajo_id;seniority_level;categoria_conicet_id;categoria_incentivos;max_dedicacion_horaria_docente_id;institucion_cargo_docente_id;clase_cargo_docente_id;tipo_condicion_docente_id
450;2011;1;39;1;158;108;158;3;2;4;8;12;8912;B  ;1;3;3;156;20;1
451;2011;1;47;2;252;235;286;3;2;5;12;18;2312;B  ;-1;3;1;9666;17;1
452;2011;2;53;1;258;258;258;3;13;20;28;29;44;S/D;-1;-1;3;670;20;1
454;2011;1;47;1;186;35;276;3;7;15;21;24;1793;B  ;;;;;;
455;2011;2;51;1;269;108;271;3;11;31;35;42;5377;A  ;3;1;1;309;17;1
456;2011;2;50;5;43;43;47;3;3;3;4;7;7930;S/D;;;;;;
457;2011;2;62;1;271;271;18;3;25;31;38;43;5431;A  ;4;1;1;518;17;1
458;2011;2;45;1;11;-1;11;3;2;2;7;10;1929;B  ;2;3;2;1905;18;1
459;2011;2;42;3;252;252;230;1;8;13;17;25;9762;C  ;-1;4;2;5802;18;1
460;2011;2;62;1;249;249;275;4;1;2;3;4;1154;   ;-1;-1;3;400;66;2
461;2011;2;40;1;187;38;249;3;5;12;19;22;1793;C  ;2;5;3;3434;52;2
462;2011;2;35;1;256;256;39;1;0;2;2;2;1771;C  ;7;4;2;1771;17;2
463;2011;1;51;5;254;254;107;4;0;0;18;27;1734;   ;-1;2;1;1735;18;1
464;2011;1;49;5;254;254;7;3;3;8;13;21;7931;B  ;-1;3;1;1734;18;1
465;2011;2;48;1;277;277;-1;3;5;8;12;16;9662;B  ;-1;3;1;517;18;1
466;2011;2;33;5;250;250;250;3;1;1;1;1;64;S/D;-1;-1;3;7057;21;2
467;2011;1;46;1;20;20;103;3;3;7;9;13;903;A  ;2;2;1;355;18;1
468;2011;1;37;1;277;-1;277;3;5;10;10;10;4095;C  ;1;4;2;517;20;1
470;2011;1;64;2;279;201;-1;3;0;0;2;4;8957;A  ;-1;2;2;1780;17;1
475;2011;1;47;5;258;258;248;3;16;23;30;33;10221;B  ;-1;3;1;4191;17;1
477;2011;1;39;2;181;181;176;3;13;15;18;25;400;S/D;-1;-1;3;400;52;2
479;2011;2;49;1;223;108;163;3;0;0;0;0;1780;C  ;-1;4;3;192;20;2
481;2011;2;49;1;20;20;11;3;6;8;16;22;5873;A  ;4;1;3;297;18;1
483;2011;2;43;1;48;48;48;3;3;7;7;9;517;B  ;1;3;1;518;18;1
484;2011;2;47;5;201;201;254;4;0;1;1;1;1780;   ;-1;-1;3;395;20;2
485;2011;2;34;5;192;192;254;3;6;13;20;33;4191;C  ;-1;4;1;4191;20;2
486;2011;2;49;1;38;38;38;3;0;1;3;4;1795;B  ;2;3;1;1795;18;1
488;2011;2;26;5;278;278;197;1;2;4;4;4;455;C  ;6;5;2;1579;21;2
489;2011;2;43;2;7;7;7;3;2;3;6;15;1780;C  ;-1;4;2;1780;19;2
490;2011;1;67;1;13;13;-1;3;2;7;9;11;4191;A  ;-1;1;3;117;19;1
491;2011;2;33;1;248;107;248;1;0;1;2;3;11066;D  ;-1;-1;3;661;18;3
492;2011;1;40;6;173;-1;3;4;0;0;0;0;1780;   ;-1;-1;3;1780;69;3
494;2011;2;21;-1;-1;-1;7;2;0;0;0;0;1780;   ;;;;;;
499;2011;1;59;3;224;224;216;3;1;1;2;2;8069;S/D;-1;-1;3;1780;17;1
501;2011;1;56;3;279;279;201;3;12;18;24;35;6818;A  ;-1;2;1;517;18;1
502;2011;1;38;1;-1;-1;276;3;3;6;6;7;1793;C  ;;;;;;
503;2011;1;50;2;256;256;256;4;1;1;1;1;8069;   ;-1;-1;3;1780;17;1
504;2011;2;59;2;243;243;216;4;0;0;0;0;4191;   ;-1;3;1;4191;17;1
505;2011;2;51;2;252;153;153;3;0;1;2;2;1772;C  ;-1;4;2;1780;19;1
506;2011;2;45;2;254;6;254;3;3;3;3;4;1780;S/D;-1;-1;2;1780;19;2
507;2011;1;42;1;1;1;48;4;1;2;3;4;3434;   ;-1;5;1;122;21;2
508;2011;1;42;1;279;279;279;4;1;2;2;4;4894;   ;-1;-1;2;4894;17;1
509;2011;1;45;2;277;193;277;3;3;4;6;6;231;C  ;-1;4;1;1465;18;1
511;2011;2;38;2;279;161;161;3;3;5;5;5;1728;S/D;-1;-1;3;1728;18;2
514;2011;1;36;1;173;173;38;3;3;5;6;8;1793;C  ;1;4;3;1229;20;1
520;2011;2;42;1;-1;-1;272;3;6;13;24;27;624;B  ;2;3;3;166;18;2
521;2011;2;57;1;249;249;184;3;2;5;5;9;64;A  ;-1;1;3;522;17;1
525;2011;2;35;5;-1;-1;230;3;4;7;8;15;7611;C  ;-1;4;1;1780;18;1
526;2011;2;34;5;252;252;252;1;2;2;4;6;6003;C  ;-1;5;3;7273;21;2
528;2011;2;25;5;278;278;197;4;1;3;4;4;91;   ;-1;-1;3;1726;50;1
529;2011;1;32;5;65;65;65;4;0;0;0;0;445;   ;-1;-1;3;445;21;3
531;2011;1;27;5;281;208;-1;4;0;0;0;0;690;   ;-1;-1;3;690;20;1
532;2011;2;32;5;196;196;278;2;0;0;0;0;8070;   ;;;;;;
533;2011;2;41;2;244;244;244;4;2;2;2;4;4192;   ;-1;3;3;4192;18;1
535;2011;2;61;1;287;236;-1;3;2;5;9;14;1268;A  ;-1;1;1;4775;17;1
537;2011;2;48;1;256;256;41;3;5;8;12;14;1839;A  ;3;2;3;672;23;2
538;2011;2;48;2;251;251;251;3;2;6;8;11;176;B  ;-1;3;3;176;17;2
544;2011;1;31;5;284;246;246;1;1;4;5;5;4192;C  ;-1;5;1;4192;18;1
545;2011;2;55;1;152;108;152;3;13;21;27;42;9616;A  ;-1;1;1;5303;17;3
546;2011;2;38;5;242;242;237;3;4;9;10;10;1780;C  ;-1;5;2;1780;20;2
548;2011;1;25;7;-1;-1;48;1;5;7;7;7;11384;D  ;-1;-1;3;7357;48;2
550;2011;2;31;5;248;248;257;1;4;4;4;4;7357;C  ;-1;5;3;7057;21;2
551;2011;2;37;5;7;7;254;4;0;0;0;0;7057;   ;-1;-1;3;6003;21;2
552;2011;1;29;5;1;1;-1;4;0;0;0;0;8766;   ;-1;-1;3;7357;35;2
554;2011;2;27;5;251;251;281;2;0;0;0;0;7057;   ;;;;;;
555;2011;1;38;2;224;224;211;3;2;5;6;6;6003;B  ;-1;3;2;1381;18;2
556;2011;2;62;1;15;13;15;4;0;0;0;0;6003;   ;-1;5;3;6003;19;1
558;2011;2;44;2;209;192;211;3;0;1;3;3;6862;B  ;-1;3;2;6862;18;1
559;2011;2;36;1;12;12;11;4;0;3;3;3;4888;   ;1;5;3;352;20;2
561;2011;2;34;5;107;64;107;3;1;2;6;9;6873;S/D;-1;-1;2;3302;18;3
562;2011;1;56;2;279;279;279;3;2;5;12;23;7058;B  ;-1;3;1;7058;18;2
568;2011;2;78;1;123;123;-1;3;17;25;35;46;10572;S/D;;;;;;
570;2011;1;48;1;17;17;80;3;5;9;12;14;905;A  ;3;1;1;402;19;1
571;2011;2;46;1;22;20;20;3;13;21;26;41;11295;A  ;3;2;3;3337;18;2
572;2011;2;24;-1;-1;-1;210;2;0;0;0;0;1820;   ;;;;;;
573;2011;1;33;5;279;279;279;4;0;0;0;0;6344;   ;-1;5;3;6344;20;2
575;2011;1;30;5;279;279;214;4;0;0;0;0;6344;   ;-1;-1;3;6344;20;3
577;2011;2;32;5;199;199;199;4;0;0;0;0;9565;   ;-1;-1;2;7890;20;1
578;2011;1;35;5;256;256;107;4;0;1;3;6;10602;   ;-1;5;2;7357;21;1
579;2011;1;31;5;2;2;5;1;1;2;4;4;7273;C  ;-1;5;3;7273;20;1
581;2011;2;42;1;252;224;251;3;1;4;5;7;7057;S/D;-1;-1;3;7057;19;1
582;2011;1;28;3;279;279;-1;1;0;0;0;0;7273;C  ;-1;5;3;6003;21;2
583;2011;1;34;5;195;195;201;3;2;2;3;4;10606;C  ;-1;4;1;7057;18;1
584;2011;2;41;3;251;251;281;4;1;2;2;2;7890;   ;-1;4;3;6344;17;1
586;2011;1;41;1;254;254;254;3;8;14;23;43;6003;B  ;-1;3;1;6003;19;1
589;2011;1;50;5;288;288;288;3;0;0;0;0;7145;C  ;-1;5;1;6003;18;2
590;2011;2;48;1;55;55;55;3;4;9;12;14;5720;A  ;-1;1;1;430;17;1
591;2011;1;51;2;202;201;201;3;0;0;0;0;4193;C  ;-1;4;2;4191;19;2
592;2011;1;32;1;199;197;-1;3;4;6;7;9;5799;S/D;-1;-1;2;4885;69;1
593;2011;1;29;5;216;216;216;1;10;13;13;13;3860;D  ;;;;;;
596;2011;2;49;5;236;236;252;3;1;3;4;5;1620;C  ;-1;4;2;7057;18;2
597;2011;1;59;2;279;201;201;3;2;4;5;7;1780;S/D;-1;-1;1;1780;17;1
598;2011;2;31;5;199;199;278;4;0;0;0;0;6003;   ;-1;-1;3;6003;21;2
601;2011;1;41;1;286;286;234;3;6;9;13;15;5321;B  ;2;3;2;409;20;1
603;2011;1;37;5;229;229;286;3;1;2;6;6;8474;C  ;-1;5;1;6344;20;2
604;2011;1;30;5;209;209;223;1;2;4;6;7;4072;C  ;6;5;3;8070;20;3
605;2011;1;50;1;27;20;34;3;0;1;3;4;7357;B  ;-1;3;1;7357;18;1
606;2011;2;46;5;279;279;279;3;1;2;3;6;7895;C  ;-1;4;1;6344;18;1
607;2011;1;42;5;287;287;237;3;2;5;9;9;9565;S/D;-1;-1;3;2072;17;3
608;2011;2;60;3;278;278;278;3;1;1;1;1;6003;A  ;-1;2;3;6003;17;2
609;2011;1;31;5;-1;-1;188;1;0;0;0;1;4909;D  ;;;;;;
610;2011;1;43;5;279;279;201;3;0;0;0;0;4193;C  ;-1;5;1;1780;18;1
611;2011;1;45;5;230;230;235;4;0;0;0;1;1381;   ;-1;4;3;1381;18;1
612;2011;1;38;2;258;256;258;4;1;2;2;2;7273;   ;-1;-1;3;7273;21;2
613;2011;1;42;1;257;26;26;4;0;1;1;2;7356;   ;-1;4;2;7356;20;2
614;2011;1;37;1;26;-1;26;3;2;3;6;7;7356;C  ;1;4;3;7273;18;2
616;2011;1;38;5;267;38;38;3;2;2;2;2;6344;C  ;-1;5;1;6344;21;1
617;2011;1;28;5;284;284;246;4;0;0;0;0;1780;   ;-1;-1;3;1780;18;1
618;2011;1;44;5;256;256;18;4;0;0;0;0;6003;   ;-1;-1;2;6003;20;2
619;2011;2;34;5;247;247;246;3;1;1;1;1;4192;C  ;-1;5;2;4192;18;1
620;2011;2;51;3;277;61;260;3;1;5;6;7;4192;B  ;-1;3;1;1780;19;1
622;2011;1;54;1;52;52;45;3;2;2;2;3;7273;B  ;-1;3;1;7273;19;1
624;2011;1;48;2;201;174;188;3;3;3;4;4;7273;B  ;-1;3;1;7273;18;1
626;2011;1;26;5;252;252;224;2;0;0;0;0;6004;   ;;;;;;
627;2011;1;50;1;258;48;250;3;3;6;10;19;339;B  ;-1;3;3;339;20;1
628;2011;1;45;1;256;256;256;4;1;1;6;9;6003;   ;-1;3;2;6003;18;2
631;2011;2;38;5;285;285;-1;3;0;0;1;1;6280;S/D;;;;;;
632;2011;1;45;2;199;199;199;4;0;0;0;0;9565;   ;-1;5;2;6003;18;2
633;2011;1;53;5;236;193;-1;4;0;0;0;0;1780;   ;-1;-1;3;1780;18;2
635;2011;1;48;3;277;277;277;4;1;2;2;3;4194;   ;-1;3;2;4194;17;1
636;2011;2;54;5;288;288;288;4;0;0;0;0;1780;   ;-1;-1;3;1780;17;1
637;2011;1;38;1;48;45;48;3;3;6;10;10;11384;C  ;-1;4;1;7057;18;1
638;2011;2;58;1;11;11;78;3;14;25;41;45;892;A  ;4;1;1;468;17;2
639;2011;2;31;6;252;-1;252;2;0;0;0;0;1780;   ;;;;;;
640;2011;1;45;1;9;9;15;3;3;7;12;12;149;A  ;2;2;1;101;18;1
641;2011;2;37;5;246;246;107;3;0;0;0;0;1780;C  ;-1;4;2;4192;18;1
642;2011;2;44;5;64;64;61;4;-1;-1;-1;-1;7057;   ;-1;-1;3;7057;21;2
643;2011;2;31;5;210;210;210;4;0;2;2;2;4193;   ;-1;-1;3;4193;21;2
644;2011;1;55;3;252;153;153;4;0;0;0;0;4194;   ;-1;5;1;4194;18;1
645;2011;1;47;1;271;150;256;3;6;9;12;20;162;A  ;3;2;1;162;17;1
647;2011;1;53;1;249;186;249;3;3;3;3;7;7273;B  ;-1;3;1;6003;18;2
648;2011;2;48;5;204;204;204;3;4;5;7;9;1620;C  ;-1;4;3;1416;20;1
649;2011;1;53;1;278;278;278;4;1;2;2;2;461;   ;-1;3;3;474;18;1
650;2011;2;37;5;275;275;249;4;0;0;0;0;7758;   ;-1;5;2;7758;21;2
651;2011;2;42;5;203;203;223;4;0;2;2;2;368;   ;-1;-1;2;1715;18;3
653;2011;1;37;1;224;-1;224;3;2;4;6;11;183;B  ;1;3;3;177;21;1
655;2011;2;43;2;226;226;285;3;1;2;2;2;8453;C  ;-1;5;2;9865;18;1
656;2011;1;44;2;282;201;202;3;3;4;5;5;6344;C  ;-1;4;3;7145;20;2
657;2011;2;44;1;-1;-1;282;3;9;11;13;13;4072;B  ;-1;3;2;4193;18;1
658;2011;1;46;5;6;6;254;4;0;0;0;0;7057;   ;-1;5;2;7057;20;2
659;2011;1;51;2;159;153;153;4;0;2;2;2;1780;   ;-1;4;1;1780;17;1
660;2011;2;38;1;-1;-1;280;3;7;11;17;20;1620;C  ;1;5;3;1715;18;1
661;2011;1;40;1;35;35;38;3;17;30;38;49;890;B  ;2;3;3;473;18;2
662;2011;2;42;1;20;17;20;3;6;8;14;17;6255;A  ;3;2;1;527;18;1
663;2011;2;53;1;256;256;22;3;11;34;45;56;894;A  ;5;1;1;487;17;1
664;2011;2;43;1;256;256;20;3;28;34;60;67;3523;A  ;3;2;1;3523;18;1
665;2011;2;56;1;38;256;158;3;12;21;55;67;8912;A  ;4;1;1;2078;69;1
666;2011;1;42;3;207;207;201;4;0;1;1;1;1780;   ;-1;5;3;1780;44;2
667;2011;1;49;5;227;227;227;4;0;3;3;3;1780;   ;-1;5;3;1780;17;1
668;2011;1;42;1;168;166;-1;2;1;1;2;3;1233;   ;;;;;;
669;2011;2;63;1;174;174;45;3;5;11;15;18;711;A  ;4;1;2;5135;17;1
670;2011;2;43;1;210;210;204;3;11;29;38;49;1268;A  ;3;1;2;101;17;2
671;2011;2;58;2;282;204;282;3;1;2;2;5;1780;A  ;-1;2;2;1780;17;1
672;2011;2;57;1;282;204;223;3;7;15;19;21;1797;S/D;-1;-1;1;3373;19;1
673;2011;1;52;1;114;113;-1;3;9;14;26;27;611;A  ;4;1;3;192;18;1
674;2011;2;52;1;12;12;255;3;1;4;10;14;122;A  ;4;1;1;122;17;1
676;2011;1;41;1;285;285;31;3;9;15;32;39;7074;A  ;2;2;1;5140;18;1
677;2011;2;46;1;285;285;285;3;2;13;15;17;177;B  ;2;3;3;4192;19;1
678;2011;1;28;3;284;284;246;3;0;1;3;4;1780;C  ;-1;4;1;1780;20;2
679;2011;1;52;2;201;35;153;3;0;3;6;10;8442;C  ;-1;5;2;4194;18;2
680;2011;2;46;-1;-1;-1;282;2;0;0;0;1;1780;   ;;;;;;
681;2011;2;32;5;246;246;246;3;1;2;2;2;1780;C  ;-1;5;1;4192;20;1
682;2011;2;40;1;3;3;3;3;5;7;14;17;130;A  ;3;2;1;130;18;1
683;2011;2;61;1;196;196;197;3;0;1;5;10;3733;S/D;-1;-1;1;1726;17;1
684;2011;2;26;5;203;203;-1;4;2;2;2;2;339;   ;-1;-1;3;368;46;3
685;2011;2;54;1;228;228;228;3;5;11;21;27;8419;A  ;3;2;3;283;17;2
686;2011;1;46;1;113;35;113;3;6;13;20;25;620;A  ;2;2;1;5378;20;2
687;2011;2;67;1;228;228;-1;3;7;12;13;16;995;A  ;5;1;1;357;17;1
688;2011;2;57;2;249;249;275;3;2;3;5;6;6003;B  ;-1;3;1;6003;19;1
689;2011;2;51;1;48;45;48;3;5;8;14;20;1117;B  ;-1;3;1;432;18;1
690;2011;2;28;5;210;210;211;2;0;0;0;0;3879;   ;;;;;;
692;2011;2;69;3;256;256;-1;3;1;2;2;3;93;B  ;-1;3;3;122;56;1
694;2011;1;27;-1;-1;-1;252;4;2;2;2;2;8902;   ;-1;-1;3;1123;70;2
696;2011;2;62;1;255;255;257;3;3;15;16;16;559;A  ;3;1;1;560;17;1
697;2011;1;26;5;204;204;204;2;0;0;0;0;4072;   ;;;;;;
698;2011;1;24;-1;-1;-1;252;4;-1;-1;-1;-1;4192;   ;-1;-1;3;1780;33;3
700;2011;2;43;1;18;18;18;3;13;20;28;38;894;B  ;2;3;1;473;18;2
701;2011;2;35;2;279;200;279;3;6;7;17;24;3957;C  ;-1;4;2;3957;19;2
702;2011;2;39;3;288;288;288;3;0;0;2;2;383;C  ;-1;4;3;383;20;2
703;2011;2;73;1;173;108;173;3;24;56;70;78;897;A  ;5;1;1;374;49;2
704;2011;1;40;1;277;193;277;3;5;9;15;17;891;B  ;2;3;3;1466;20;1
706;2011;1;46;1;247;247;243;3;3;9;10;11;4191;A  ;-1;2;2;4191;17;1
707;2011;1;23;-1;-1;-1;-1;2;-1;-1;-1;-1;4192;   ;;;;;;
709;2011;1;29;5;288;260;107;4;0;1;1;2;4192;   ;-1;-1;3;1780;21;1
710;2011;1;61;1;192;192;206;3;3;4;5;13;369;A  ;3;1;1;4070;17;2
711;2011;2;40;1;38;35;38;3;4;7;9;10;1975;A  ;;;;;;
712;2011;1;54;1;271;271;271;3;9;14;17;19;624;B  ;3;-1;3;3278;17;3
713;2011;2;32;1;-1;-1;38;3;18;29;40;51;122;B  ;2;3;2;156;18;1
714;2011;1;43;1;120;108;117;3;13;25;28;31;899;A  ;2;2;1;374;18;2
715;2011;2;48;3;180;174;176;3;18;27;38;53;3594;B  ;-1;3;3;6033;18;1
717;2011;1;35;2;223;192;223;4;0;0;0;2;1780;   ;-1;-1;2;1620;21;2
718;2011;2;68;1;237;201;252;3;0;0;1;1;4193;A  ;-1;1;3;4193;17;1
719;2011;1;35;5;201;201;201;4;0;0;0;0;4193;   ;-1;-1;1;4193;21;2
720;2011;1;52;1;256;256;38;3;3;8;19;28;6045;A  ;4;1;3;390;17;3
721;2011;2;38;1;20;17;20;3;4;7;13;20;1708;B  ;3;4;3;128;18;1
722;2011;2;27;5;252;252;221;3;0;2;4;4;1780;C  ;-1;5;1;4192;20;2
723;2011;1;40;1;197;197;197;3;12;21;31;37;8833;B  ;1;3;3;1730;18;1
724;2011;1;39;1;3;3;3;3;4;7;8;9;263;A  ;3;2;3;263;19;1
726;2011;2;44;1;18;17;20;3;5;13;22;34;128;A  ;3;1;1;128;18;1
728;2011;2;55;1;3;3;3;3;0;1;2;2;1797;A  ;4;-1;1;3632;69;1
729;2011;1;40;1;207;204;207;3;6;9;11;15;6786;A  ;2;2;3;707;17;3
730;2011;1;69;3;150;150;126;3;12;28;55;71;868;A  ;;;;;;
731;2011;2;46;1;285;285;285;3;5;10;16;20;587;B  ;2;3;1;4192;19;1
733;2011;1;57;1;200;150;36;3;8;17;27;32;5377;A  ;4;1;3;309;17;2
734;2011;2;33;1;237;237;280;3;7;15;21;24;6593;B  ;2;3;3;369;18;2
735;2011;2;72;1;173;173;-1;3;4;6;7;9;6594;A  ;-1;1;2;5330;24;1
736;2011;2;66;2;246;246;201;4;1;2;2;2;9869;   ;-1;3;3;8965;17;1
737;2011;2;66;1;-1;-1;119;3;8;17;26;31;8424;A  ;-1;1;2;3569;17;1
738;2011;2;49;1;24;24;24;3;10;21;43;50;1849;A  ;3;2;3;1849;17;1
739;2011;2;63;5;246;246;-1;3;0;0;0;1;4192;S/D;-1;-1;2;4192;17;1
740;2011;2;41;1;280;210;280;3;7;10;12;23;6593;A  ;2;1;3;369;17;1
741;2011;2;31;2;204;-1;280;3;4;6;10;12;1780;S/D;6;-1;3;4191;18;3
742;2011;1;39;1;279;279;279;3;13;31;52;69;6593;A  ;2;2;2;369;17;1
743;2011;2;47;2;284;284;284;3;0;3;5;8;1780;A  ;-1;2;2;1620;20;1
744;2011;1;49;1;256;256;248;3;3;5;6;8;586;B  ;-1;3;1;1229;20;1
745;2011;1;43;2;280;203;280;4;0;0;0;0;1654;   ;-1;4;3;213;18;2
746;2011;2;42;1;264;84;268;3;10;15;22;23;8815;A  ;2;2;3;4739;18;-1
747;2011;2;58;5;61;61;62;3;0;2;6;9;503;A  ;-1;2;1;503;17;1
748;2011;2;40;1;261;57;70;3;6;12;12;13;9142;C  ;2;4;3;1391;18;3
750;2011;1;41;2;155;120;159;2;0;0;0;0;4194;   ;;;;;;
751;2011;2;44;1;260;8;65;3;14;19;24;26;9914;A  ;2;1;3;1552;17;1
752;2011;2;50;2;159;120;159;4;1;2;3;6;4194;   ;-1;4;2;4194;69;3
754;2011;2;40;1;7;7;7;3;10;16;23;26;1243;A  ;3;2;1;1243;19;1
757;2011;1;56;1;108;108;-1;3;5;13;18;24;8424;A  ;3;2;2;162;19;2
758;2011;2;67;5;192;192;285;3;5;8;15;18;3671;A  ;4;-1;1;3671;24;1
759;2011;2;37;3;249;249;275;4;1;2;3;4;101;   ;-1;4;2;6003;20;2
760;2011;2;37;1;20;17;20;3;7;16;28;39;903;B  ;3;-1;3;352;18;2
761;2011;2;66;1;4;3;4;3;6;10;14;16;1243;A  ;-1;1;2;1243;17;1
762;2011;2;36;1;22;22;22;3;16;35;51;61;5366;B  ;3;3;3;5366;18;2
763;2011;2;55;1;261;69;261;3;15;30;43;58;9142;A  ;4;1;1;1391;17;1
764;2011;1;42;1;280;204;280;3;7;10;14;18;1715;A  ;2;2;3;1620;18;1
765;2011;1;48;1;11;11;263;3;6;8;11;13;1715;A  ;;;;;;
766;2011;1;63;1;279;279;279;3;0;6;23;28;1728;A  ;-1;1;2;1728;17;1
768;2011;2;47;5;257;257;223;2;-1;-1;-1;-1;1780;   ;;;;;;
769;2011;2;67;1;209;203;210;3;15;21;26;31;1268;A  ;;;;;;
770;2011;1;44;1;256;256;112;3;3;11;12;13;4913;A  ;3;2;3;247;19;2
771;2011;1;33;5;7;7;254;4;0;0;2;2;1734;   ;-1;5;3;1735;25;1
772;2011;2;37;1;281;251;204;3;10;14;19;23;7057;S/D;-1;-1;3;834;56;3
773;2011;2;45;1;20;-1;-1;3;21;27;30;34;929;B  ;3;3;1;270;18;1
774;2011;2;47;1;277;204;207;3;23;53;62;83;1380;A  ;3;1;3;1730;17;3
775;2011;1;70;1;204;203;206;3;8;17;24;28;744;A  ;5;-1;3;1730;56;3
776;2011;2;40;1;4;3;4;3;5;6;8;12;8685;A  ;3;1;3;386;19;3
777;2011;2;45;5;285;285;210;4;2;3;6;9;4191;   ;-1;3;2;4680;18;1
778;2011;2;57;2;260;260;260;3;4;10;16;24;432;B  ;-1;3;3;432;17;1
780;2011;2;58;1;108;108;51;3;2;5;6;14;1724;A  ;4;-1;1;1724;17;1
782;2011;1;50;1;280;237;204;3;24;41;49;66;339;A  ;3;2;3;339;17;2
783;2011;2;69;2;173;120;163;3;7;9;14;16;2312;S/D;-1;-1;3;1728;17;3
784;2011;1;32;3;201;154;154;4;1;2;2;2;4194;   ;-1;-1;3;1772;18;2
785;2011;2;38;1;3;3;3;3;1;7;8;11;1726;B  ;2;3;1;1730;65;1
786;2011;1;35;5;155;155;155;3;2;2;4;4;3841;C  ;-1;5;2;3841;20;2
787;2011;1;44;1;22;22;22;3;4;8;13;18;299;A  ;;;;;;
788;2011;1;31;5;222;222;223;4;0;0;0;0;1780;   ;-1;-1;3;1780;20;2
789;2011;2;40;2;252;252;252;3;0;2;2;3;1780;C  ;-1;5;1;1780;18;2
790;2011;2;49;1;108;108;113;3;4;4;12;15;9418;A  ;4;1;1;1411;17;1
791;2011;2;44;1;35;35;41;3;3;6;9;12;9913;B  ;3;3;3;461;17;2
792;2011;1;73;1;117;108;112;3;13;22;27;29;8461;A  ;4;1;1;204;69;1
793;2011;1;47;5;223;223;223;3;0;0;0;0;4194;C  ;-1;5;3;4194;20;2
794;2011;2;64;1;248;248;11;3;0;3;4;7;22;A  ;4;1;3;297;17;1
795;2011;1;57;1;272;38;166;3;44;67;105;115;910;A  ;4;-1;3;5561;17;3
796;2011;2;50;1;173;173;38;3;12;26;30;34;8487;A  ;4;1;3;4805;69;3
797;2011;1;34;5;193;193;277;4;0;0;0;0;4194;   ;-1;-1;3;5334;50;2
798;2011;2;43;1;45;45;38;3;6;9;13;14;8531;A  ;3;2;3;101;19;2
799;2011;2;42;1;210;209;210;3;9;11;11;12;3373;S/D;-1;-1;1;3373;17;1
800;2011;1;29;2;280;280;280;1;10;13;21;22;101;C  ;6;5;3;1620;21;1
802;2011;1;35;1;192;192;223;1;2;3;10;14;1780;C  ;7;4;3;4194;18;1
803;2011;1;36;5;206;206;206;4;0;1;1;1;9337;   ;-1;-1;3;5334;18;2
804;2011;1;43;1;18;18;18;3;4;5;6;9;929;B  ;2;3;1;277;18;1
806;2011;2;66;1;114;114;-1;3;7;14;23;29;273;A  ;4;1;1;247;24;1
807;2011;2;59;1;249;249;38;3;28;48;63;82;9466;A  ;4;1;3;1316;17;1
808;2011;2;39;1;271;271;169;3;6;12;15;20;7844;C  ;;;;;;
809;2011;2;67;1;277;193;194;3;18;33;38;46;587;A  ;4;1;2;317;17;1
810;2011;2;39;1;255;11;11;3;4;8;14;15;880;A  ;3;2;3;352;18;3
811;2011;2;70;1;256;256;38;3;2;5;7;9;927;A  ;5;1;3;270;24;1
812;2011;2;41;1;11;10;11;3;8;16;23;30;15460;B  ;3;5;3;5366;19;2
814;2011;1;33;1;224;206;206;4;1;2;3;6;6818;   ;6;5;3;4876;46;1
816;2011;1;66;2;192;192;204;3;4;8;14;15;939;A  ;4;1;2;103;69;3
817;2011;1;35;3;277;193;277;4;0;0;0;0;1780;   ;-1;5;2;1780;18;1
818;2011;2;53;1;262;75;75;3;12;40;55;60;888;A  ;4;1;3;386;19;3
821;2011;1;54;1;106;17;106;3;11;15;22;27;5709;B  ;-1;3;1;432;20;1
822;2011;2;68;1;258;258;99;3;9;25;32;35;101;A  ;5;1;3;3932;23;1
823;2011;2;43;5;285;285;285;4;1;1;1;1;1780;   ;-1;-1;2;1780;18;2
824;2011;1;58;2;281;225;223;3;0;3;4;4;372;B  ;-1;3;3;710;17;2
825;2011;2;55;1;2;2;3;3;4;9;10;15;7860;A  ;4;1;1;130;17;1
826;2011;2;23;-1;-1;-1;285;4;0;0;0;0;4192;   ;-1;-1;3;1780;50;3
827;2011;1;61;1;258;258;112;3;1;2;4;4;9598;A  ;-1;1;3;480;18;2
829;2011;1;54;1;271;171;101;3;6;21;21;23;909;A  ;2;2;1;1115;17;1
830;2011;1;51;5;222;222;224;2;-1;-1;-1;-1;1780;   ;;;;;;
832;2011;2;49;2;201;55;253;3;6;12;17;23;3340;C  ;-1;4;1;220;18;2
834;2011;2;23;7;-1;-1;285;2;0;0;0;0;4192;   ;;;;;;
835;2011;2;42;1;17;-1;20;3;1;1;7;9;5366;A  ;-1;2;1;1991;69;1
836;2011;1;32;5;192;192;223;4;1;2;2;2;1381;   ;-1;5;2;1381;25;1
838;2011;1;63;2;282;282;201;3;5;6;8;13;370;A  ;-1;1;2;369;17;1
841;2011;1;38;2;252;206;206;1;4;4;5;5;6004;C  ;-1;4;1;6344;20;1
842;2011;2;63;1;13;13;13;3;4;15;20;26;352;A  ;5;1;1;352;17;1
844;2011;1;61;2;195;120;271;4;0;2;2;3;1780;   ;-1;3;1;1780;19;1
